equipment_id,vibration_mean,vibration_std,vibration_max,vibration_min,temperature_mean,temperature_std,temperature_max,temperature_min,pressure_mean,pressure_std,pressure_max,pressure_min,current_mean,current_std,current_max,current_min,rpm_mean,rpm_std,rpm_max,rpm_min,tool_wear_mean,tool_wear_std,tool_wear_max,tool_wear_min,production_rate_mean,production_rate_std,production_rate_max,production_rate_min,ambient_temperature_mean,ambient_temperature_std,ambient_temperature_max,ambient_temperature_min,ambient_humidity_mean,ambient_humidity_std,ambient_humidity_max,ambient_humidity_min
Machine_L53342,3.01,,3.01,3.01,310.8,,310.8,310.8,155.8,,155.8,155.8,34.9,,34.9,34.9,1558.0,,1558.0,1558.0,196.0,,196.0,196.0,87.19715988531185,,87.19715988531185,87.19715988531185,29.045788271070737,,29.045788271070737,29.045788271070737,72.96168177037431,,72.96168177037431,72.96168177037431
Machine_L53343,3.008,,3.008,3.008,310.7,,310.7,310.7,135.8,,135.8,135.8,48.1,,48.1,48.1,1358.0,,1358.0,1358.0,198.0,,198.0,198.0,82.92818951757575,,82.92818951757575,82.92818951757575,30.71712533091356,,30.71712533091356,30.71712533091356,70.72433332366745,,70.72433332366745,70.72433332366745
Machine_H35578,3.009,,3.009,3.009,310.7,,310.7,310.7,165.6,,165.6,165.6,30.7,,30.7,30.7,1656.0,,1656.0,1656.0,200.0,,200.0,200.0,96.30834697620584,,96.30834697620584,96.30834697620584,34.78310617749102,,34.78310617749102,34.78310617749102,56.579348792889945,,56.579348792889945,56.579348792889945
Machine_L53345,3.009,,3.009,3.009,310.7,,310.7,310.7,152.3,,152.3,152.3,35.8,,35.8,35.8,1523.0,,1523.0,1523.0,205.0,,205.0,205.0,99.61767066616116,,99.61767066616116,99.61767066616116,29.38136015085771,,29.38136015085771,29.38136015085771,77.93418711536737,,77.93418711536737,77.93418711536737
Machine_H35580,3.009,,3.009,3.009,310.7,,310.7,310.7,140.3,,140.3,140.3,40.6,,40.6,40.6,1403.0,,1403.0,1403.0,207.0,,207.0,207.0,92.64185528548104,,92.64185528548104,92.64185528548104,22.14418602822029,,22.14418602822029,22.14418602822029,33.38017084311994,,33.38017084311994,33.38017084311994
Machine_21027,3.009,,3.009,3.009,310.7,,310.7,310.7,136.2,,136.2,136.2,51.6,,51.6,51.6,1362.0,,1362.0,1362.0,212.0,,212.0,212.0,93.8494680939098,,93.8494680939098,93.8494680939098,26.040160590014352,,26.040160590014352,26.040160590014352,65.50510801423852,,65.50510801423852,65.50510801423852
Machine_21028,3.0069999999999997,,3.0069999999999997,3.0069999999999997,310.6,,310.6,310.6,177.8,,177.8,177.8,27.1,,27.1,27.1,1778.0,,1778.0,1778.0,215.0,,215.0,215.0,84.63313997056673,,84.63313997056673,84.63313997056673,18.123786521786826,,18.123786521786826,18.123786521786826,77.77465019860584,,77.77465019860584,77.77465019860584
Machine_L53349,3.0069999999999997,,3.0069999999999997,3.0069999999999997,310.5,,310.5,310.5,144.8,,144.8,144.8,38.2,,38.2,38.2,1448.0,,1448.0,1448.0,218.0,,218.0,218.0,88.8328386387454,,88.8328386387454,88.8328386387454,20.660543611633518,,20.660543611633518,20.660543611633518,44.82881338071202,,44.82881338071202,44.82881338071202
Machine_H35584,3.008,,3.008,3.008,310.5,,310.5,310.5,155.9,,155.9,155.9,40.1,,40.1,40.1,1559.0,,1559.0,1559.0,220.0,,220.0,220.0,94.24867621141958,,94.24867621141958,94.24867621141958,29.61093287120309,,29.61093287120309,29.61093287120309,73.58972262054442,,73.58972262054442,73.58972262054442
Machine_L53351,3.008,,3.008,3.008,310.6,,310.6,310.6,141.6,,141.6,141.6,42.2,,42.2,42.2,1416.0,,1416.0,1416.0,225.0,,225.0,225.0,94.90008891821499,,94.90008891821499,94.90008891821499,27.083538047297225,,27.083538047297225,27.083538047297225,77.87517461017926,,77.87517461017926,77.87517461017926
Machine_L53352,3.008,,3.008,3.008,310.6,,310.6,310.6,157.7,,157.7,157.7,37.9,,37.9,37.9,1577.0,,1577.0,1577.0,227.0,,227.0,227.0,98.33245017028075,,98.33245017028075,98.33245017028075,21.520857731276894,,21.520857731276894,21.520857731276894,51.524559165471686,,51.524559165471686,51.524559165471686
Machine_L53353,3.008,,3.008,3.008,310.7,,310.7,310.7,163.3,,163.3,163.3,27.8,,27.8,27.8,1633.0,,1633.0,1633.0,0.0,,0.0,0.0,99.9372333829999,,99.9372333829999,99.9372333829999,15.375332795620974,,15.375332795620974,15.375332795620974,70.51118611313353,,70.51118611313353,70.51118611313353
Machine_L53354,3.009,,3.009,3.009,310.7,,310.7,310.7,157.3,,157.3,157.3,31.2,,31.2,31.2,1573.0,,1573.0,1573.0,2.0,,2.0,2.0,84.3961138446503,,84.3961138446503,84.3961138446503,17.730858977783285,,17.730858977783285,17.730858977783285,66.20404198047056,,66.20404198047056,66.20404198047056
Machine_L53355,3.009,,3.009,3.009,310.8,,310.8,310.8,151.7,,151.7,151.7,44.3,,44.3,44.3,1517.0,,1517.0,1517.0,4.0,,4.0,4.0,90.05285454110249,,90.05285454110249,90.05285454110249,22.842800945587022,,22.842800945587022,22.842800945587022,71.89910231606021,,71.89910231606021,71.89910231606021
Machine_L53356,3.01,,3.01,3.01,310.9,,310.9,310.9,151.5,,151.5,151.5,37.3,,37.3,37.3,1515.0,,1515.0,1515.0,6.0,,6.0,6.0,83.92760192590195,,83.92760192590195,83.92760192590195,30.844939004200175,,30.844939004200175,30.844939004200175,30.11932381343903,,30.11932381343903,30.11932381343903
Machine_L53357,3.01,,3.01,3.01,310.8,,310.8,310.8,152.7,,152.7,152.7,45.3,,45.3,45.3,1527.0,,1527.0,1527.0,8.0,,8.0,8.0,84.74757660214074,,84.74757660214074,84.74757660214074,34.224082325288606,,34.224082325288606,34.224082325288606,36.41153061335898,,36.41153061335898,36.41153061335898
Machine_L53358,3.011,,3.011,3.011,310.9,,310.9,310.9,128.2,,128.2,128.2,67.9,,67.9,67.9,1282.0,,1282.0,1282.0,10.0,,10.0,10.0,91.53044112365609,,91.53044112365609,91.53044112365609,29.268705006952267,,29.268705006952267,29.268705006952267,39.112183235317666,,39.112183235317666,39.112183235317666
Machine_21039,3.011,,3.011,3.011,310.9,,310.9,310.9,139.6,,139.6,139.6,45.1,,45.1,45.1,1396.0,,1396.0,1396.0,12.0,,12.0,12.0,95.68784774647865,,95.68784774647865,95.68784774647865,15.189099149868268,,15.189099149868268,15.189099149868268,65.53595720554483,,65.53595720554483,65.53595720554483
Machine_L53360,3.01,,3.01,3.01,310.9,,310.9,310.9,149.2,,149.2,149.2,44.6,,44.6,44.6,1492.0,,1492.0,1492.0,15.0,,15.0,15.0,88.56420329836537,,88.56420329836537,88.56420329836537,25.19137740423685,,25.19137740423685,25.19137740423685,59.715698792037514,,59.715698792037514,59.715698792037514
Machine_L53362,3.01,,3.01,3.01,310.8,,310.8,310.8,147.5,,147.5,147.5,35.3,,35.3,35.3,1475.0,,1475.0,1475.0,19.0,,19.0,19.0,86.77460242255864,,86.77460242255864,86.77460242255864,26.42364720258597,,26.42364720258597,26.42364720258597,64.35578666194247,,64.35578666194247,64.35578666194247
Machine_H35597,3.01,,3.01,3.01,310.9,,310.9,310.9,149.5,,149.5,149.5,37.3,,37.3,37.3,1495.0,,1495.0,1495.0,21.0,,21.0,21.0,84.88822656997232,,84.88822656997232,84.88822656997232,34.285640856397535,,34.285640856397535,34.285640856397535,74.16595465138096,,74.16595465138096,74.16595465138096
Machine_L53364,3.01,,3.01,3.01,311.0,,311.0,311.0,155.3,,155.3,155.3,35.8,,35.8,35.8,1553.0,,1553.0,1553.0,26.0,,26.0,26.0,97.25991963857186,,97.25991963857186,97.25991963857186,19.377755789074882,,19.377755789074882,19.377755789074882,64.54908851806456,,64.54908851806456,64.54908851806456
Machine_L53365,3.011,,3.011,3.011,311.0,,311.0,311.0,191.8,,191.8,191.8,21.7,,21.7,21.7,1918.0,,1918.0,1918.0,28.0,,28.0,28.0,98.01299064819678,,98.01299064819678,98.01299064819678,15.16861995086863,,15.16861995086863,15.16861995086863,49.162576204055355,,49.162576204055355,49.162576204055355
Machine_21046,3.011,,3.011,3.011,311.0,,311.0,311.0,141.3,,141.3,141.3,46.6,,46.6,46.6,1413.0,,1413.0,1413.0,30.0,,30.0,30.0,87.06630850919814,,87.06630850919814,87.06630850919814,32.16788485344333,,32.16788485344333,32.16788485344333,30.627795120526663,,30.627795120526663,30.627795120526663
Machine_L53367,3.01,,3.01,3.01,311.0,,311.0,311.0,143.7,,143.7,143.7,56.0,,56.0,56.0,1437.0,,1437.0,1437.0,33.0,,33.0,33.0,84.9473540502109,,84.9473540502109,84.9473540502109,24.182544742062596,,24.182544742062596,24.182544742062596,32.750634676167046,,32.750634676167046,32.750634676167046
Machine_L53368,3.01,,3.01,3.01,310.9,,310.9,310.9,145.0,,145.0,145.0,45.9,,45.9,45.9,1450.0,,1450.0,1450.0,35.0,,35.0,35.0,85.59202501110191,,85.59202501110191,85.59202501110191,20.4617214784822,,20.4617214784822,20.4617214784822,47.96021654677118,,47.96021654677118,47.96021654677118
Machine_21049,3.01,,3.01,3.01,310.9,,310.9,310.9,191.0,,191.0,191.0,21.9,,21.9,21.9,1910.0,,1910.0,1910.0,37.0,,37.0,37.0,80.11152641243883,,80.11152641243883,80.11152641243883,15.069503164057739,,15.069503164057739,15.069503164057739,68.65067296689293,,68.65067296689293,68.65067296689293
Machine_L53370,3.009,,3.009,3.009,310.9,,310.9,310.9,174.9,,174.9,174.9,26.4,,26.4,26.4,1749.0,,1749.0,1749.0,40.0,,40.0,40.0,91.94070558865802,,91.94070558865802,91.94070558865802,33.04187276235727,,33.04187276235727,33.04187276235727,44.54011008729635,,44.54011008729635,44.54011008729635
Machine_H35605,3.01,,3.01,3.01,310.9,,310.9,310.9,191.6,,191.6,191.6,22.0,,22.0,22.0,1916.0,,1916.0,1916.0,42.0,,42.0,42.0,82.69735666512642,,82.69735666512642,82.69735666512642,19.423349437082752,,19.423349437082752,19.423349437082752,43.53507975789505,,43.53507975789505,43.53507975789505
Machine_L53372,3.01,,3.01,3.01,310.9,,310.9,310.9,142.8,,142.8,142.8,45.3,,45.3,45.3,1428.0,,1428.0,1428.0,47.0,,47.0,47.0,85.04041333747472,,85.04041333747472,85.04041333747472,25.993662509039503,,25.993662509039503,25.993662509039503,51.32953376062873,,51.32953376062873,51.32953376062873
Machine_L53373,3.01,,3.01,3.01,310.9,,310.9,310.9,157.8,,157.8,157.8,38.4,,38.4,38.4,1578.0,,1578.0,1578.0,49.0,,49.0,49.0,85.35515446846885,,85.35515446846885,85.35515446846885,33.29342455775014,,33.29342455775014,33.29342455775014,40.65059112133628,,40.65059112133628,40.65059112133628
Machine_L53374,3.009,,3.009,3.009,310.8,,310.8,310.8,157.1,,157.1,157.1,39.9,,39.9,39.9,1571.0,,1571.0,1571.0,51.0,,51.0,51.0,81.93361558059348,,81.93361558059348,81.93361558059348,27.162097935342743,,27.162097935342743,27.162097935342743,76.25564754453092,,76.25564754453092,76.25564754453092
Machine_L53375,3.009,,3.009,3.009,310.8,,310.8,310.8,172.9,,172.9,172.9,30.2,,30.2,30.2,1729.0,,1729.0,1729.0,53.0,,53.0,53.0,96.52127641010573,,96.52127641010573,96.52127641010573,15.929879646111626,,15.929879646111626,15.929879646111626,79.55445874140162,,79.55445874140162,79.55445874140162
Machine_L53376,3.009,,3.009,3.009,310.8,,310.8,310.8,170.1,,170.1,170.1,30.4,,30.4,30.4,1701.0,,1701.0,1701.0,55.0,,55.0,55.0,99.24766012697252,,99.24766012697252,99.24766012697252,17.572280563415664,,17.572280563415664,17.572280563415664,76.88822516532701,,76.88822516532701,76.88822516532701
Machine_L53377,3.009,,3.009,3.009,310.8,,310.8,310.8,149.3,,149.3,149.3,45.8,,45.8,45.8,1493.0,,1493.0,1493.0,57.0,,57.0,57.0,88.00207168368854,,88.00207168368854,88.00207168368854,27.082801904429786,,27.082801904429786,27.082801904429786,31.32702753030714,,31.32702753030714,31.32702753030714
Machine_21058,3.01,,3.01,3.01,310.9,,310.9,310.9,155.4,,155.4,155.4,32.7,,32.7,32.7,1554.0,,1554.0,1554.0,59.0,,59.0,59.0,97.3416549711688,,97.3416549711688,97.3416549711688,28.266500782540316,,28.266500782540316,28.266500782540316,69.44635829215622,,69.44635829215622,69.44635829215622
Machine_L53379,3.009,,3.009,3.009,310.9,,310.9,310.9,149.7,,149.7,149.7,43.2,,43.2,43.2,1497.0,,1497.0,1497.0,62.0,,62.0,62.0,89.3524558621922,,89.3524558621922,89.3524558621922,20.109937388305703,,20.109937388305703,20.109937388305703,47.14491482465342,,47.14491482465342,47.14491482465342
Machine_L53380,3.01,,3.01,3.01,310.9,,310.9,310.9,167.9,,167.9,167.9,29.8,,29.8,29.8,1679.0,,1679.0,1679.0,64.0,,64.0,64.0,84.44228648778369,,84.44228648778369,84.44228648778369,15.1488078905091,,15.1488078905091,15.1488078905091,33.4274418907624,,33.4274418907624,33.4274418907624
Machine_21061,3.01,,3.01,3.01,310.9,,310.9,310.9,151.0,,151.0,151.0,44.5,,44.5,44.5,1510.0,,1510.0,1510.0,66.0,,66.0,66.0,92.92244816259986,,92.92244816259986,92.92244816259986,33.825789937602266,,33.825789937602266,33.825789937602266,54.1864169461969,,54.1864169461969,54.1864169461969
Machine_L53382,3.01,,3.01,3.01,310.9,,310.9,310.9,129.6,,129.6,129.6,54.9,,54.9,54.9,1296.0,,1296.0,1296.0,69.0,,69.0,69.0,92.79835222559095,,92.79835222559095,92.79835222559095,20.005416352750135,,20.005416352750135,20.005416352750135,39.89346048178169,,39.89346048178169,39.89346048178169
Machine_L53383,3.01,,3.01,3.01,310.9,,310.9,310.9,140.4,,140.4,140.4,41.8,,41.8,41.8,1404.0,,1404.0,1404.0,71.0,,71.0,71.0,99.15991571575182,,99.15991571575182,99.15991571575182,22.19823590327767,,22.19823590327767,22.19823590327767,65.99679504089113,,65.99679504089113,65.99679504089113
Machine_21064,3.009,,3.009,3.009,310.8,,310.8,310.8,151.9,,151.9,151.9,34.9,,34.9,34.9,1519.0,,1519.0,1519.0,73.0,,73.0,73.0,84.53873430738429,,84.53873430738429,84.53873430738429,28.504829127255036,,28.504829127255036,28.504829127255036,55.120791920795114,,55.120791920795114,55.120791920795114
Machine_21065,3.009,,3.009,3.009,310.7,,310.7,310.7,169.6,,169.6,169.6,27.3,,27.3,27.3,1696.0,,1696.0,1696.0,76.0,,76.0,76.0,96.89380893282618,,96.89380893282618,96.89380893282618,32.5433742135515,,32.5433742135515,32.5433742135515,60.71903754141353,,60.71903754141353,60.71903754141353
Machine_21066,3.008,,3.008,3.008,310.6,,310.6,310.6,166.9,,166.9,166.9,28.4,,28.4,28.4,1669.0,,1669.0,1669.0,79.0,,79.0,79.0,85.75617250845846,,85.75617250845846,85.75617250845846,19.069154209774005,,19.069154209774005,19.069154209774005,69.91634392744716,,69.91634392744716,69.91634392744716
Machine_L53387,3.0069999999999997,,3.0069999999999997,3.0069999999999997,310.6,,310.6,310.6,144.7,,144.7,144.7,40.7,,40.7,40.7,1447.0,,1447.0,1447.0,82.0,,82.0,82.0,80.72440070688775,,80.72440070688775,80.72440070688775,25.728514725140407,,25.728514725140407,25.728514725140407,38.072385636511065,,38.072385636511065,38.072385636511065
Machine_21068,3.0069999999999997,,3.0069999999999997,3.0069999999999997,310.6,,310.6,310.6,141.8,,141.8,141.8,46.3,,46.3,46.3,1418.0,,1418.0,1418.0,84.0,,84.0,84.0,84.47941860918431,,84.47941860918431,84.47941860918431,22.678003151826076,,22.678003151826076,22.678003151826076,71.19771967350994,,71.19771967350994,71.19771967350994
Machine_L53389,3.0069999999999997,,3.0069999999999997,3.0069999999999997,310.6,,310.6,310.6,140.7,,140.7,140.7,40.5,,40.5,40.5,1407.0,,1407.0,1407.0,87.0,,87.0,87.0,91.88490380906556,,91.88490380906556,91.88490380906556,34.335186105360975,,34.335186105360975,34.335186105360975,63.993348431215345,,63.993348431215345,63.993348431215345
Machine_L53390,3.008,,3.008,3.008,310.5,,310.5,310.5,143.4,,143.4,143.4,44.5,,44.5,44.5,1434.0,,1434.0,1434.0,89.0,,89.0,89.0,92.94372610439855,,92.94372610439855,92.94372610439855,30.575677304020353,,30.575677304020353,30.575677304020353,57.05377141472252,,57.05377141472252,57.05377141472252
Machine_L53391,3.008,,3.008,3.008,310.6,,310.6,310.6,136.0,,136.0,136.0,48.8,,48.8,48.8,1360.0,,1360.0,1360.0,91.0,,91.0,91.0,81.50133466182189,,81.50133466182189,81.50133466182189,15.13696223754048,,15.13696223754048,15.13696223754048,75.91024734282584,,75.91024734282584,75.91024734282584
Machine_L53392,3.008,,3.008,3.008,310.6,,310.6,310.6,140.2,,140.2,140.2,53.7,,53.7,53.7,1402.0,,1402.0,1402.0,93.0,,93.0,93.0,90.8649605070349,,90.8649605070349,90.8649605070349,22.390805509193815,,22.390805509193815,22.390805509193815,54.68150704811373,,54.68150704811373,54.68150704811373
Machine_L53393,3.009,,3.009,3.009,310.6,,310.6,310.6,155.2,,155.2,155.2,34.9,,34.9,34.9,1552.0,,1552.0,1552.0,95.0,,95.0,95.0,92.02784269699927,,92.02784269699927,92.02784269699927,34.64152966275472,,34.64152966275472,34.64152966275472,61.136574044455145,,61.136574044455145,61.136574044455145
Machine_L53394,3.009,,3.009,3.009,310.7,,310.7,310.7,139.2,,139.2,139.2,44.2,,44.2,44.2,1392.0,,1392.0,1392.0,97.0,,97.0,97.0,89.03393367716829,,89.03393367716829,89.03393367716829,30.096269690544958,,30.096269690544958,30.096269690544958,70.08055709485971,,70.08055709485971,70.08055709485971
Machine_L53395,3.011,,3.011,3.011,310.8,,310.8,310.8,152.1,,152.1,152.1,41.0,,41.0,41.0,1521.0,,1521.0,1521.0,99.0,,99.0,99.0,90.93102499668176,,90.93102499668176,90.93102499668176,23.95767217059527,,23.95767217059527,23.95767217059527,37.04055351901478,,37.04055351901478,37.04055351901478
Machine_L53396,3.011,,3.011,3.011,310.8,,310.8,310.8,172.4,,172.4,172.4,27.5,,27.5,27.5,1724.0,,1724.0,1724.0,101.0,,101.0,101.0,81.13100892666158,,81.13100892666158,81.13100892666158,24.99307584877016,,24.99307584877016,24.99307584877016,71.6047299890691,,71.6047299890691,71.6047299890691
Machine_21077,3.01,,3.01,3.01,310.7,,310.7,310.7,145.5,,145.5,145.5,46.1,,46.1,46.1,1455.0,,1455.0,1455.0,103.0,,103.0,103.0,94.10417790787073,,94.10417790787073,94.10417790787073,20.86475880448387,,20.86475880448387,20.86475880448387,59.34530709360601,,59.34530709360601,59.34530709360601
Machine_H35632,3.01,,3.01,3.01,310.6,,310.6,310.6,136.6,,136.6,136.6,50.6,,50.6,50.6,1366.0,,1366.0,1366.0,106.0,,106.0,106.0,81.3245672612727,,81.3245672612727,81.3245672612727,32.64540172638267,,32.64540172638267,32.64540172638267,66.57674856020938,,66.57674856020938,66.57674856020938
Machine_H35633,3.011,,3.011,3.011,310.6,,310.6,310.6,140.7,,140.7,140.7,43.9,,43.9,43.9,1407.0,,1407.0,1407.0,111.0,,111.0,111.0,96.57309122998139,,96.57309122998139,96.57309122998139,22.41545789883169,,22.41545789883169,22.41545789883169,60.585088721756435,,60.585088721756435,60.585088721756435
Machine_L53400,3.011,,3.011,3.011,310.8,,310.8,310.8,147.0,,147.0,147.0,49.3,,49.3,49.3,1470.0,,1470.0,1470.0,116.0,,116.0,116.0,82.54320969974975,,82.54320969974975,82.54320969974975,34.19839435162019,,34.19839435162019,34.19839435162019,66.39262702977372,,66.39262702977372,66.39262702977372
Machine_21081,3.012,,3.012,3.012,310.9,,310.9,310.9,135.9,,135.9,135.9,50.8,,50.8,50.8,1359.0,,1359.0,1359.0,118.0,,118.0,118.0,86.94685858889854,,86.94685858889854,86.94685858889854,27.567786579222712,,27.567786579222712,27.567786579222712,60.566556949431295,,60.566556949431295,60.566556949431295
Machine_H35636,3.011,,3.011,3.011,310.8,,310.8,310.8,179.2,,179.2,179.2,25.8,,25.8,25.8,1792.0,,1792.0,1792.0,121.0,,121.0,121.0,87.36205619464764,,87.36205619464764,87.36205619464764,17.976294164710122,,17.976294164710122,17.976294164710122,65.58750304652663,,65.58750304652663,65.58750304652663
Machine_21083,3.011,,3.011,3.011,310.9,,310.9,310.9,155.2,,155.2,155.2,37.9,,37.9,37.9,1552.0,,1552.0,1552.0,126.0,,126.0,126.0,92.55597672613558,,92.55597672613558,92.55597672613558,21.33849334395795,,21.33849334395795,21.33849334395795,36.83370251665894,,36.83370251665894,36.83370251665894
Machine_L53404,3.012,,3.012,3.012,311.0,,311.0,311.0,161.2,,161.2,161.2,32.9,,32.9,32.9,1612.0,,1612.0,1612.0,129.0,,129.0,129.0,99.65642356861156,,99.65642356861156,99.65642356861156,28.73779723351729,,28.73779723351729,28.73779723351729,68.89843959383191,,68.89843959383191,68.89843959383191
Machine_21085,3.012,,3.012,3.012,311.0,,311.0,311.0,142.4,,142.4,142.4,41.4,,41.4,41.4,1424.0,,1424.0,1424.0,131.0,,131.0,131.0,91.02819448621261,,91.02819448621261,91.02819448621261,20.196279463449287,,20.196279463449287,20.196279463449287,75.03423841974646,,75.03423841974646,75.03423841974646
Machine_H35640,3.013,,3.013,3.013,311.0,,311.0,311.0,134.1,,134.1,134.1,59.3,,59.3,59.3,1341.0,,1341.0,1341.0,134.0,,134.0,134.0,89.38301797511261,,89.38301797511261,89.38301797511261,32.77322258346817,,32.77322258346817,32.77322258346817,62.0753095128954,,62.0753095128954,62.0753095128954
Machine_L53407,3.012,,3.012,3.012,310.8,,310.8,310.8,147.9,,147.9,147.9,38.2,,38.2,38.2,1479.0,,1479.0,1479.0,139.0,,139.0,139.0,80.9113860650514,,80.9113860650514,80.9113860650514,21.919628047913037,,21.919628047913037,21.919628047913037,40.94774130544415,,40.94774130544415,40.94774130544415
Machine_L53408,3.012,,3.012,3.012,310.9,,310.9,310.9,141.3,,141.3,141.3,50.1,,50.1,50.1,1413.0,,1413.0,1413.0,141.0,,141.0,141.0,96.60663588776056,,96.60663588776056,96.60663588776056,17.3209622355308,,17.3209622355308,17.3209622355308,63.33587831306937,,63.33587831306937,63.33587831306937
Machine_21090,3.013,,3.013,3.013,311.0,,311.0,311.0,164.1,,164.1,164.1,33.0,,33.0,33.0,1641.0,,1641.0,1641.0,145.0,,145.0,145.0,97.98167940706217,,97.98167940706217,97.98167940706217,24.07258719627059,,24.07258719627059,24.07258719627059,71.05091544819894,,71.05091544819894,71.05091544819894
Machine_21091,3.013,,3.013,3.013,311.0,,311.0,311.0,149.5,,149.5,149.5,40.8,,40.8,40.8,1495.0,,1495.0,1495.0,148.0,,148.0,148.0,82.61362296662072,,82.61362296662072,82.61362296662072,24.63222000670202,,24.63222000670202,24.63222000670202,32.623251180757684,,32.623251180757684,32.623251180757684
Machine_L53412,3.013,,3.013,3.013,311.0,,311.0,311.0,157.6,,157.6,157.6,30.4,,30.4,30.4,1576.0,,1576.0,1576.0,151.0,,151.0,151.0,98.02804711708035,,98.02804711708035,98.02804711708035,23.058709646570495,,23.058709646570495,23.058709646570495,64.37720094679852,,64.37720094679852,64.37720094679852
Machine_L53413,3.012,,3.012,3.012,310.9,,310.9,310.9,146.7,,146.7,146.7,37.1,,37.1,37.1,1467.0,,1467.0,1467.0,153.0,,153.0,153.0,93.55785394864206,,93.55785394864206,93.55785394864206,19.750003895747145,,19.750003895747145,19.750003895747145,38.6629781054902,,38.6629781054902,38.6629781054902
Machine_L53414,3.012,,3.012,3.012,310.8,,310.8,310.8,147.9,,147.9,147.9,41.2,,41.2,41.2,1479.0,,1479.0,1479.0,155.0,,155.0,155.0,98.47473160033886,,98.47473160033886,98.47473160033886,31.82522510660363,,31.82522510660363,31.82522510660363,33.44569157721533,,33.44569157721533,33.44569157721533
Machine_L53415,3.013,,3.013,3.013,310.9,,310.9,310.9,159.6,,159.6,159.6,33.9,,33.9,33.9,1596.0,,1596.0,1596.0,157.0,,157.0,157.0,89.47778677773873,,89.47778677773873,89.47778677773873,27.456237447780612,,27.456237447780612,27.456237447780612,45.587607912911224,,45.587607912911224,45.587607912911224
Machine_21096,3.013,,3.013,3.013,310.9,,310.9,310.9,151.2,,151.2,151.2,36.9,,36.9,36.9,1512.0,,1512.0,1512.0,159.0,,159.0,159.0,83.16954090037866,,83.16954090037866,83.16954090037866,26.665685771856282,,26.665685771856282,26.665685771856282,32.5853355760586,,32.5853355760586,32.5853355760586
Machine_L53417,3.014,,3.014,3.014,310.9,,310.9,310.9,141.4,,141.4,141.4,38.8,,38.8,38.8,1414.0,,1414.0,1414.0,162.0,,162.0,162.0,95.49837795037125,,95.49837795037125,95.49837795037125,25.959192787536434,,25.959192787536434,25.959192787536434,47.52558912525893,,47.52558912525893,47.52558912525893
Machine_L53418,3.013,,3.013,3.013,310.8,,310.8,310.8,139.0,,139.0,139.0,57.4,,57.4,57.4,1390.0,,1390.0,1390.0,164.0,,164.0,164.0,87.0309521022499,,87.0309521022499,87.0309521022499,24.330317820144636,,24.330317820144636,24.330317820144636,47.33439682734395,,47.33439682734395,47.33439682734395
Machine_L53419,3.012,,3.012,3.012,310.7,,310.7,310.7,164.4,,164.4,164.4,31.6,,31.6,31.6,1644.0,,1644.0,1644.0,166.0,,166.0,166.0,90.29433765908914,,90.29433765908914,90.29433765908914,28.030775844059605,,28.030775844059605,28.030775844059605,74.32566760511997,,74.32566760511997,74.32566760511997
Machine_21100,3.012,,3.012,3.012,310.7,,310.7,310.7,139.4,,139.4,139.4,42.8,,42.8,42.8,1394.0,,1394.0,1394.0,168.0,,168.0,168.0,93.12535908538257,,93.12535908538257,93.12535908538257,16.023741792354173,,16.023741792354173,16.023741792354173,36.16663159537385,,36.16663159537385,36.16663159537385
Machine_L53421,3.011,,3.011,3.011,310.5,,310.5,310.5,132.4,,132.4,132.4,52.4,,52.4,52.4,1324.0,,1324.0,1324.0,171.0,,171.0,171.0,98.81531320532308,,98.81531320532308,98.81531320532308,21.235237171637326,,21.235237171637326,21.235237171637326,59.816737081942485,,59.816737081942485,59.816737081942485
Machine_L53422,3.01,,3.01,3.01,310.4,,310.4,310.4,147.6,,147.6,147.6,43.6,,43.6,43.6,1476.0,,1476.0,1476.0,173.0,,173.0,173.0,86.50809533078369,,86.50809533078369,86.50809533078369,23.898736132169567,,23.898736132169567,23.898736132169567,71.30866532595411,,71.30866532595411,71.30866532595411
Machine_21104,3.01,,3.01,3.01,310.4,,310.4,310.4,166.5,,166.5,166.5,30.9,,30.9,30.9,1665.0,,1665.0,1665.0,177.0,,177.0,177.0,97.3456854408086,,97.3456854408086,97.3456854408086,18.478302214252686,,18.478302214252686,18.478302214252686,35.19199765806112,,35.19199765806112,35.19199765806112
Machine_L53425,3.009,,3.009,3.009,310.4,,310.4,310.4,144.5,,144.5,144.5,41.7,,41.7,41.7,1445.0,,1445.0,1445.0,180.0,,180.0,180.0,80.95348400407399,,80.95348400407399,80.95348400407399,25.487023971765517,,25.487023971765517,25.487023971765517,69.99411320378059,,69.99411320378059,69.99411320378059
Machine_H35660,3.008,,3.008,3.008,310.3,,310.3,310.3,145.7,,145.7,145.7,46.8,,46.8,46.8,1457.0,,1457.0,1457.0,182.0,,182.0,182.0,80.32331067305246,,80.32331067305246,80.32331067305246,26.91093472536799,,26.91093472536799,26.91093472536799,32.05007018659189,,32.05007018659189,32.05007018659189
Machine_L53427,3.008,,3.008,3.008,310.2,,310.2,310.2,149.2,,149.2,149.2,46.3,,46.3,46.3,1492.0,,1492.0,1492.0,187.0,,187.0,187.0,85.2262368333555,,85.2262368333555,85.2262368333555,17.604258520250024,,17.604258520250024,17.604258520250024,73.95717597853152,,73.95717597853152,73.95717597853152
