timestamp,equipment_id,vibration,temperature,pressure,current,rpm,tool_wear,degradation_level,failure_imminent,failure_type
2020-07-25 12:00:00,Machine_19815,3.0380000000000003,312.5,136.6,45.1,1366,143,0.715,False,No Failure
2020-07-25 13:00:00,Machine_19816,3.0380000000000003,312.5,234.4,15.2,2344,146,0.73,False,No Failure
2020-07-25 14:00:00,Machine_19817,3.0380000000000003,312.6,176.8,23.9,1768,149,0.745,False,No Failure
2020-07-25 15:00:00,Machine_L52138,3.0380000000000003,312.5,152.3,47.0,1523,152,0.76,False,No Failure
2020-07-25 16:00:00,Machine_L52139,3.0380000000000003,312.6,173.5,25.9,1735,154,0.77,False,No Failure
2020-07-25 17:00:00,Machine_L52140,3.0389999999999997,312.7,133.9,62.3,1339,156,0.78,False,No Failure
2020-07-25 18:00:00,Machine_L52141,3.0389999999999997,312.7,180.0,24.3,1800,158,0.79,False,No Failure
2020-07-25 19:00:00,Machine_19822,3.04,312.7,145.6,51.2,1456,160,0.8,False,No Failure
2020-07-25 20:00:00,Machine_L52143,3.0389999999999997,312.7,178.9,24.4,1789,163,0.815,False,No Failure
2020-07-25 21:00:00,Machine_L52144,3.0389999999999997,312.7,160.2,33.9,1602,165,0.825,False,No Failure
2020-07-25 22:00:00,Machine_19825,3.0380000000000003,312.7,136.4,49.3,1364,167,0.835,False,No Failure
2020-07-25 23:00:00,Machine_L52146,3.0380000000000003,312.6,179.3,28.1,1793,170,0.85,False,No Failure
2020-07-26 00:00:00,Machine_L52147,3.0389999999999997,312.6,142.6,53.4,1426,172,0.86,False,No Failure
2020-07-26 01:00:00,Machine_19828,3.0389999999999997,312.7,148.5,43.3,1485,174,0.87,False,No Failure
2020-07-26 02:00:00,Machine_L52149,3.0389999999999997,312.7,152.8,38.4,1528,177,0.885,False,No Failure
2020-07-26 03:00:00,Machine_L52150,3.0380000000000003,312.6,156.5,36.0,1565,179,0.895,False,No Failure
2020-07-26 04:00:00,Machine_L52151,3.0380000000000003,312.7,183.8,27.8,1838,181,0.905,False,No Failure
2020-07-26 05:00:00,Machine_H34386,3.0380000000000003,312.6,181.1,24.9,1811,183,0.915,False,No Failure
2020-07-26 06:00:00,Machine_L52153,3.0380000000000003,312.7,146.1,38.2,1461,188,0.94,False,No Failure
2020-07-26 07:00:00,Machine_L52154,3.0380000000000003,312.7,141.4,41.7,1414,190,0.95,False,No Failure
2020-07-26 08:00:00,Machine_L52155,3.037,312.7,142.6,45.5,1426,192,0.96,False,No Failure
2020-07-26 09:00:00,Machine_L52156,3.037,312.7,135.9,56.8,1359,194,0.97,True,Overstrain Failure
2020-07-26 10:00:00,Machine_L52157,3.037,312.7,154.0,44.8,1540,196,0.98,False,No Failure
2020-07-26 11:00:00,Machine_L52158,3.036,312.7,142.9,47.7,1429,198,0.99,False,No Failure
2020-07-26 12:00:00,Machine_19839,3.037,312.7,161.2,36.3,1612,200,1.0,False,No Failure
2020-07-26 13:00:00,Machine_19840,3.037,312.8,168.5,31.8,1685,203,1.0,False,No Failure
2020-07-26 14:00:00,Machine_19841,3.037,312.8,155.8,37.7,1558,206,1.0,False,No Failure
2020-07-26 15:00:00,Machine_L52162,3.037,313.0,181.1,24.3,1811,209,1.0,False,No Failure
2020-07-26 16:00:00,Machine_L52163,3.0380000000000003,313.1,186.9,25.8,1869,211,1.0,False,No Failure
2020-07-26 17:00:00,Machine_L52164,3.0380000000000003,313.1,125.6,58.7,1256,213,1.0,True,Overstrain Failure
2020-07-26 18:00:00,Machine_19845,3.0380000000000003,313.0,178.9,23.5,1789,215,1.0,False,No Failure
2020-07-26 19:00:00,Machine_L52166,3.037,312.9,150.2,40.5,1502,0,0.0,False,No Failure
2020-07-26 20:00:00,Machine_19847,3.037,313.0,130.3,54.4,1303,2,0.01,False,No Failure
2020-07-26 21:00:00,Machine_L52168,3.0380000000000003,313.1,249.7,13.0,2497,5,0.025,True,Power Failure
2020-07-26 22:00:00,Machine_L52169,3.0389999999999997,313.2,149.9,37.4,1499,7,0.035,False,No Failure
2020-07-26 23:00:00,Machine_L52170,3.0389999999999997,313.2,139.3,46.5,1393,9,0.045,False,No Failure
2020-07-27 00:00:00,Machine_19851,3.0389999999999997,313.0,147.5,41.0,1475,11,0.055,False,No Failure
2020-07-27 01:00:00,Machine_L52172,3.0380000000000003,312.9,157.3,34.6,1573,14,0.07,False,No Failure
2020-07-27 02:00:00,Machine_L52173,3.0380000000000003,312.9,181.9,23.7,1819,16,0.08,False,No Failure
2020-07-27 03:00:00,Machine_19854,3.035,312.6,164.2,29.4,1642,18,0.09,False,No Failure
2020-07-27 04:00:00,Machine_L52175,3.036,312.6,154.0,39.8,1540,21,0.105,False,No Failure
2020-07-27 05:00:00,Machine_19856,3.036,312.8,140.0,43.2,1400,23,0.115,False,No Failure
2020-07-27 06:00:00,Machine_19857,3.036,312.8,265.9,11.4,2659,26,0.13,True,Power Failure
2020-07-27 07:00:00,Machine_19858,3.036,312.8,182.5,25.2,1825,29,0.145,False,No Failure
2020-07-27 08:00:00,Machine_19859,3.037,312.9,153.2,41.3,1532,32,0.16,False,No Failure
2020-07-27 09:00:00,Machine_L52180,3.037,312.8,183.2,23.6,1832,35,0.175,False,No Failure
2020-07-27 10:00:00,Machine_19861,3.036,312.7,217.4,17.6,2174,37,0.185,False,No Failure
2020-07-27 11:00:00,Machine_L52182,3.037,312.8,162.7,31.7,1627,40,0.2,False,No Failure
2020-07-27 12:00:00,Machine_L52183,3.037,312.8,143.7,51.3,1437,42,0.21,False,No Failure
2020-07-27 13:00:00,Machine_L52184,3.037,312.8,136.4,46.3,1364,44,0.22,False,No Failure
2020-07-27 14:00:00,Machine_19865,3.037,312.9,144.4,52.7,1444,46,0.23,False,No Failure
2020-07-27 15:00:00,Machine_19866,3.037,312.8,136.6,47.3,1366,49,0.245,False,No Failure
2020-07-27 16:00:00,Machine_L52187,3.0380000000000003,312.9,144.2,48.3,1442,52,0.26,False,No Failure
2020-07-27 17:00:00,Machine_H34422,3.037,312.8,148.8,42.8,1488,54,0.27,False,No Failure
2020-07-27 18:00:00,Machine_L52189,3.037,312.8,152.3,40.7,1523,59,0.295,False,No Failure
2020-07-27 19:00:00,Machine_L52190,3.037,312.8,154.3,38.3,1543,61,0.305,False,No Failure
2020-07-27 20:00:00,Machine_19871,3.037,312.8,163.4,33.8,1634,63,0.315,False,No Failure
2020-07-27 21:00:00,Machine_19872,3.0380000000000003,312.9,181.5,27.8,1815,66,0.33,False,No Failure
2020-07-27 22:00:00,Machine_19873,3.0380000000000003,312.9,159.4,35.2,1594,69,0.345,False,No Failure
2020-07-27 23:00:00,Machine_L52194,3.0380000000000003,313.0,145.2,38.6,1452,72,0.36,False,No Failure
2020-07-28 00:00:00,Machine_L52195,3.0389999999999997,313.0,175.9,28.4,1759,74,0.37,False,No Failure
2020-07-28 01:00:00,Machine_L52196,3.0389999999999997,313.0,140.8,47.5,1408,76,0.38,False,No Failure
2020-07-28 02:00:00,Machine_L52197,3.0389999999999997,313.0,148.3,45.0,1483,78,0.39,False,No Failure
2020-07-28 03:00:00,Machine_19878,3.0389999999999997,313.0,162.0,36.6,1620,80,0.4,False,No Failure
2020-07-28 04:00:00,Machine_19879,3.04,313.1,146.6,39.5,1466,83,0.415,False,No Failure
2020-07-28 05:00:00,Machine_L52200,3.0410000000000004,313.1,155.6,36.3,1556,86,0.43,False,No Failure
2020-07-28 06:00:00,Machine_L52201,3.04,313.0,135.0,61.1,1350,88,0.44,False,No Failure
2020-07-28 07:00:00,Machine_L52202,3.04,313.1,140.4,47.1,1404,90,0.45,False,No Failure
2020-07-28 08:00:00,Machine_19883,3.04,313.0,157.5,34.5,1575,92,0.46,False,No Failure
2020-07-28 09:00:00,Machine_L52204,3.0389999999999997,313.1,163.9,29.0,1639,95,0.475,False,No Failure
2020-07-28 10:00:00,Machine_19885,3.0389999999999997,313.1,147.3,42.8,1473,97,0.485,False,No Failure
2020-07-28 11:00:00,Machine_L52206,3.0389999999999997,313.2,148.1,40.0,1481,100,0.5,False,No Failure
2020-07-28 12:00:00,Machine_L52207,3.04,313.3,129.4,54.6,1294,102,0.51,False,No Failure
2020-07-28 13:00:00,Machine_19888,3.0389999999999997,313.2,163.0,29.3,1630,104,0.52,False,No Failure
2020-07-28 14:00:00,Machine_19889,3.0389999999999997,313.2,162.4,39.8,1624,107,0.535,False,No Failure
2020-07-28 15:00:00,Machine_19890,3.0389999999999997,313.1,143.7,48.3,1437,110,0.55,False,No Failure
2020-07-28 16:00:00,Machine_19891,3.0380000000000003,313.0,151.4,45.0,1514,113,0.565,False,No Failure
2020-07-28 17:00:00,Machine_19892,3.04,313.1,169.4,31.4,1694,116,0.58,False,No Failure
2020-07-28 18:00:00,Machine_L52213,3.04,313.1,156.4,50.9,1564,119,0.595,False,No Failure
2020-07-28 19:00:00,Machine_19894,3.0389999999999997,313.1,151.4,41.1,1514,121,0.605,False,No Failure
2020-07-28 20:00:00,Machine_19895,3.04,313.2,150.0,40.6,1500,124,0.62,False,No Failure
2020-07-28 21:00:00,Machine_L52216,3.04,313.2,161.5,37.8,1615,127,0.635,False,No Failure
2020-07-28 22:00:00,Machine_19897,3.0410000000000004,313.2,158.6,41.1,1586,129,0.645,False,No Failure
2020-07-28 23:00:00,Machine_L52218,3.0410000000000004,313.3,173.2,28.5,1732,132,0.66,False,No Failure
2020-07-29 00:00:00,Machine_H34453,3.0410000000000004,313.3,168.9,32.5,1689,134,0.67,False,No Failure
2020-07-29 01:00:00,Machine_H34454,3.0410000000000004,313.2,158.6,34.6,1586,139,0.695,False,No Failure
2020-07-29 02:00:00,Machine_L52221,3.04,313.2,131.4,47.1,1314,144,0.72,False,No Failure
2020-07-29 03:00:00,Machine_L52222,3.0410000000000004,313.2,156.9,35.8,1569,146,0.73,False,No Failure
2020-07-29 04:00:00,Machine_L52223,3.0410000000000004,313.2,146.8,39.4,1468,148,0.74,False,No Failure
2020-07-29 05:00:00,Machine_L52224,3.0410000000000004,313.2,141.2,47.5,1412,150,0.75,False,No Failure
2020-07-29 06:00:00,Machine_19905,3.0410000000000004,313.2,151.0,46.9,1510,152,0.76,False,No Failure
2020-07-29 07:00:00,Machine_19906,3.0410000000000004,313.2,141.0,42.4,1410,155,0.775,False,No Failure
2020-07-29 08:00:00,Machine_19907,3.0410000000000004,313.3,168.0,29.3,1680,158,0.79,False,No Failure
2020-07-29 09:00:00,Machine_H34462,3.04,313.2,127.1,68.6,1271,161,0.805,True,Power Failure
2020-07-29 10:00:00,Machine_H34463,3.04,313.1,147.2,45.5,1472,166,0.83,False,No Failure
2020-07-29 11:00:00,Machine_H34464,3.04,313.0,170.1,30.4,1701,171,0.855,False,No Failure
2020-07-29 12:00:00,Machine_L52231,3.0389999999999997,313.0,148.0,39.9,1480,176,0.88,False,No Failure
2020-07-29 13:00:00,Machine_L52232,3.0389999999999997,313.0,143.3,48.4,1433,178,0.89,False,No Failure
2020-07-29 14:00:00,Machine_L52233,3.0380000000000003,312.9,151.4,34.3,1514,180,0.9,False,No Failure
2020-07-29 15:00:00,Machine_L52234,3.0380000000000003,312.9,161.9,35.7,1619,182,0.91,False,No Failure
2020-07-29 16:00:00,Machine_H34469,3.0380000000000003,312.9,137.8,45.6,1378,184,0.92,False,No Failure
2020-07-29 17:00:00,Machine_19916,3.0389999999999997,312.9,143.0,53.5,1430,189,0.945,False,No Failure
2020-07-29 18:00:00,Machine_L52237,3.0380000000000003,312.9,136.7,49.9,1367,192,0.96,False,No Failure
2020-07-29 19:00:00,Machine_L52238,3.0389999999999997,312.9,152.6,42.5,1526,194,0.97,False,No Failure
2020-07-29 20:00:00,Machine_L52239,3.0389999999999997,312.8,141.9,47.9,1419,196,0.98,False,No Failure
2020-07-29 21:00:00,Machine_L52240,3.04,312.8,154.2,42.7,1542,198,0.99,False,No Failure
2020-07-29 22:00:00,Machine_L52241,3.04,312.9,136.3,62.5,1363,200,1.0,True,Overstrain Failure
2020-07-29 23:00:00,Machine_L52242,3.04,312.9,131.3,53.9,1313,202,1.0,False,No Failure
2020-07-30 00:00:00,Machine_H34477,3.04,312.9,149.5,46.6,1495,0,0.0,False,No Failure
2020-07-30 01:00:00,Machine_L52244,3.04,313.0,140.7,42.1,1407,5,0.025,False,No Failure
2020-07-30 02:00:00,Machine_L52245,3.0410000000000004,313.0,156.6,37.2,1566,7,0.035,False,No Failure
2020-07-30 03:00:00,Machine_L52246,3.0410000000000004,313.1,155.0,30.9,1550,9,0.045,False,No Failure
2020-07-30 04:00:00,Machine_19927,3.042,313.2,139.6,50.5,1396,11,0.055,False,No Failure
2020-07-30 05:00:00,Machine_19928,3.043,313.3,154.0,39.0,1540,14,0.07,False,No Failure
2020-07-30 06:00:00,Machine_19929,3.042,313.2,138.0,48.7,1380,17,0.085,False,No Failure
2020-07-30 07:00:00,Machine_19930,3.042,313.1,160.8,31.1,1608,20,0.1,False,No Failure
2020-07-30 08:00:00,Machine_H34485,3.042,313.0,144.2,40.9,1442,23,0.115,False,No Failure
2020-07-30 09:00:00,Machine_L52252,3.0410000000000004,313.0,140.8,45.3,1408,28,0.14,False,No Failure
2020-07-30 10:00:00,Machine_19933,3.04,313.0,145.4,46.8,1454,30,0.15,False,No Failure
2020-07-30 11:00:00,Machine_L52254,3.0410000000000004,313.1,166.6,34.6,1666,33,0.165,False,No Failure
2020-07-30 12:00:00,Machine_L52255,3.0410000000000004,313.2,136.6,46.6,1366,35,0.175,False,No Failure
2020-07-30 13:00:00,Machine_L52256,3.042,313.2,146.4,44.9,1464,37,0.185,False,No Failure
2020-07-30 14:00:00,Machine_L52257,3.043,313.3,177.5,24.9,1775,39,0.195,False,No Failure
2020-07-30 15:00:00,Machine_19938,3.043,313.4,148.2,43.8,1482,41,0.205,False,No Failure
2020-07-30 16:00:00,Machine_19939,3.042,313.4,141.1,54.8,1411,44,0.22,False,No Failure
2020-07-30 17:00:00,Machine_L52260,3.042,313.3,141.0,51.6,1410,47,0.235,False,No Failure
2020-07-30 18:00:00,Machine_19941,3.0410000000000004,313.3,149.4,39.0,1494,49,0.245,False,No Failure
2020-07-30 19:00:00,Machine_H34496,3.0410000000000004,313.2,159.0,43.4,1590,52,0.26,False,No Failure
2020-07-30 20:00:00,Machine_L52263,3.0410000000000004,313.1,132.7,54.1,1327,57,0.285,False,No Failure
2020-07-30 21:00:00,Machine_L52264,3.0410000000000004,313.1,196.9,20.8,1969,59,0.295,False,No Failure
2020-07-30 22:00:00,Machine_19945,3.04,313.0,137.7,56.0,1377,61,0.305,False,No Failure
2020-07-30 23:00:00,Machine_L52266,3.04,313.0,154.1,45.9,1541,64,0.32,False,No Failure
2020-07-31 00:00:00,Machine_19947,3.04,313.0,168.5,28.2,1685,66,0.33,False,No Failure
2020-07-31 01:00:00,Machine_L52268,3.04,313.1,146.5,41.0,1465,69,0.345,False,No Failure
2020-07-31 02:00:00,Machine_19949,3.0389999999999997,313.1,148.3,47.2,1483,71,0.355,False,No Failure
2020-07-31 03:00:00,Machine_19950,3.0389999999999997,313.2,157.0,40.7,1570,74,0.37,False,No Failure
2020-07-31 04:00:00,Machine_L52271,3.0389999999999997,313.2,134.5,48.2,1345,77,0.385,False,No Failure
2020-07-31 05:00:00,Machine_19952,3.0389999999999997,313.2,160.8,40.6,1608,79,0.395,False,No Failure
2020-07-31 06:00:00,Machine_19953,3.04,313.3,141.5,52.8,1415,82,0.41,False,No Failure
2020-07-31 07:00:00,Machine_19954,3.0410000000000004,313.5,147.0,45.8,1470,85,0.425,False,No Failure
2020-07-31 08:00:00,Machine_19955,3.0410000000000004,313.5,142.8,39.9,1428,88,0.44,False,No Failure
2020-07-31 09:00:00,Machine_H34510,3.042,313.5,162.7,32.2,1627,91,0.455,False,No Failure
2020-07-31 10:00:00,Machine_L52277,3.042,313.4,145.7,49.4,1457,96,0.48,False,No Failure
2020-07-31 11:00:00,Machine_L52278,3.042,313.4,147.5,40.2,1475,98,0.49,False,No Failure
2020-07-31 12:00:00,Machine_L52279,3.042,313.5,143.8,50.1,1438,100,0.5,False,No Failure
2020-07-31 13:00:00,Machine_19960,3.042,313.5,143.7,47.2,1437,102,0.51,False,No Failure
2020-07-31 14:00:00,Machine_19961,3.0410000000000004,313.4,151.8,42.4,1518,105,0.525,False,No Failure
2020-07-31 15:00:00,Machine_19962,3.0410000000000004,313.5,158.7,33.6,1587,108,0.54,False,No Failure
2020-07-31 16:00:00,Machine_L52283,3.0410000000000004,313.4,139.9,43.7,1399,111,0.555,False,No Failure
2020-07-31 17:00:00,Machine_L52284,3.0410000000000004,313.5,146.9,44.6,1469,113,0.565,False,No Failure
2020-07-31 18:00:00,Machine_L52285,3.0410000000000004,313.4,137.4,56.6,1374,115,0.575,False,No Failure
2020-07-31 19:00:00,Machine_L52286,3.04,313.3,151.9,36.7,1519,117,0.585,False,No Failure
2020-07-31 20:00:00,Machine_L52287,3.0389999999999997,313.2,154.0,44.4,1540,119,0.595,False,No Failure
2020-07-31 21:00:00,Machine_L52288,3.0389999999999997,313.3,139.4,51.6,1394,121,0.605,False,No Failure
2020-07-31 22:00:00,Machine_19969,3.04,313.4,138.9,45.8,1389,123,0.615,False,No Failure
2020-07-31 23:00:00,Machine_19970,3.04,313.5,173.2,26.2,1732,126,0.63,False,No Failure
2020-08-01 00:00:00,Machine_L52291,3.0410000000000004,313.6,155.6,37.4,1556,129,0.645,False,No Failure
2020-08-01 01:00:00,Machine_19972,3.0410000000000004,313.6,144.1,43.7,1441,131,0.655,False,No Failure
2020-08-01 02:00:00,Machine_L52293,3.0410000000000004,313.6,138.2,46.7,1382,134,0.67,False,No Failure
2020-08-01 03:00:00,Machine_19974,3.042,313.8,148.1,44.9,1481,136,0.68,False,No Failure
2020-08-01 04:00:00,Machine_19975,3.042,313.7,211.3,18.4,2113,139,0.695,False,No Failure
2020-08-01 05:00:00,Machine_L52296,3.042,313.8,140.1,53.9,1401,142,0.71,False,No Failure
2020-08-01 06:00:00,Machine_L52297,3.0410000000000004,313.6,161.1,31.4,1611,144,0.72,False,No Failure
2020-08-01 07:00:00,Machine_19978,3.042,313.6,151.2,33.4,1512,146,0.73,False,No Failure
2020-08-01 08:00:00,Machine_L52299,3.042,313.6,141.1,46.0,1411,149,0.745,False,No Failure
2020-08-01 09:00:00,Machine_19980,3.042,313.6,142.4,43.7,1424,151,0.755,False,No Failure
2020-08-01 10:00:00,Machine_L52301,3.042,313.6,146.9,40.0,1469,154,0.77,False,No Failure
2020-08-01 11:00:00,Machine_H34536,3.042,313.5,168.4,29.8,1684,156,0.78,False,No Failure
2020-08-01 12:00:00,Machine_19983,3.042,313.5,153.2,41.3,1532,161,0.805,False,No Failure
2020-08-01 13:00:00,Machine_19984,3.042,313.5,155.7,37.3,1557,164,0.82,False,No Failure
2020-08-01 14:00:00,Machine_19985,3.043,313.5,141.6,48.1,1416,167,0.835,False,No Failure
2020-08-01 15:00:00,Machine_L52306,3.043,313.5,180.2,25.4,1802,170,0.85,False,No Failure
2020-08-01 16:00:00,Machine_19987,3.043,313.5,224.5,15.1,2245,172,0.86,False,No Failure
2020-08-01 17:00:00,Machine_L52308,3.042,313.4,143.4,42.5,1434,175,0.875,False,No Failure
2020-08-01 18:00:00,Machine_19989,3.0410000000000004,313.3,172.5,28.3,1725,177,0.885,False,No Failure
2020-08-01 19:00:00,Machine_L52310,3.042,313.3,166.8,35.7,1668,180,0.9,False,No Failure
2020-08-01 20:00:00,Machine_L52311,3.0410000000000004,313.3,145.2,43.9,1452,182,0.91,False,No Failure
2020-08-01 21:00:00,Machine_L52312,3.0410000000000004,313.3,141.5,50.0,1415,184,0.92,False,No Failure
2020-08-01 22:00:00,Machine_L52313,3.0410000000000004,313.2,182.4,25.8,1824,186,0.93,False,No Failure
2020-08-01 23:00:00,Machine_L52314,3.0410000000000004,313.3,143.8,45.5,1438,188,0.94,False,No Failure
2020-08-02 00:00:00,Machine_L52315,3.0410000000000004,313.3,188.3,24.5,1883,190,0.95,False,No Failure
2020-08-02 01:00:00,Machine_L52316,3.042,313.4,173.5,28.9,1735,192,0.96,False,No Failure
2020-08-02 02:00:00,Machine_L52317,3.043,313.5,146.4,36.7,1464,194,0.97,False,No Failure
2020-08-02 03:00:00,Machine_19998,3.043,313.6,148.9,40.3,1489,196,0.98,False,No Failure
2020-08-02 04:00:00,Machine_19999,3.0439999999999996,313.6,151.0,38.9,1510,199,0.995,False,No Failure
2020-08-02 05:00:00,Machine_20000,3.043,313.6,158.5,32.1,1585,202,1.0,False,No Failure
2020-08-02 06:00:00,Machine_L52321,3.0439999999999996,313.7,150.9,35.0,1509,205,1.0,True,Tool Wear Failure
2020-08-02 07:00:00,Machine_L52322,3.0439999999999996,313.6,156.8,39.1,1568,0,0.0,False,No Failure
2020-08-02 08:00:00,Machine_20003,3.043,313.5,152.5,42.0,1525,2,0.01,False,No Failure
2020-08-02 09:00:00,Machine_L52324,3.0439999999999996,313.7,160.7,33.5,1607,5,0.025,False,No Failure
2020-08-02 10:00:00,Machine_L52325,3.045,313.7,167.0,32.9,1670,7,0.035,False,No Failure
2020-08-02 11:00:00,Machine_L52326,3.0439999999999996,313.6,158.5,38.9,1585,9,0.045,False,No Failure
2020-08-02 12:00:00,Machine_L52327,3.0439999999999996,313.6,156.9,38.4,1569,11,0.055,False,No Failure
2020-08-02 13:00:00,Machine_L52328,3.0439999999999996,313.6,150.7,43.1,1507,13,0.065,False,No Failure
2020-08-02 14:00:00,Machine_L52329,3.043,313.5,145.2,41.5,1452,15,0.075,False,No Failure
2020-08-02 15:00:00,Machine_L52330,3.043,313.5,159.0,29.8,1590,17,0.085,False,No Failure
2020-08-02 16:00:00,Machine_L52331,3.043,313.6,140.9,56.0,1409,19,0.095,False,No Failure
2020-08-02 17:00:00,Machine_L52332,3.043,313.5,264.3,12.7,2643,21,0.105,False,No Failure
2020-08-02 18:00:00,Machine_L52333,3.042,313.4,164.4,31.7,1644,23,0.115,False,No Failure
2020-08-02 19:00:00,Machine_L52334,3.042,313.4,156.8,37.6,1568,25,0.125,False,No Failure
2020-08-02 20:00:00,Machine_H34569,3.042,313.3,162.5,37.3,1625,27,0.135,False,No Failure
2020-08-02 21:00:00,Machine_L52336,3.042,313.4,148.2,41.4,1482,32,0.16,False,No Failure
2020-08-02 22:00:00,Machine_H34571,3.0410000000000004,313.3,139.7,49.6,1397,34,0.17,False,No Failure
2020-08-02 23:00:00,Machine_L52338,3.0410000000000004,313.3,145.9,50.3,1459,39,0.195,False,No Failure
2020-08-03 00:00:00,Machine_L52339,3.042,313.4,149.0,44.0,1490,41,0.205,False,No Failure
2020-08-03 01:00:00,Machine_L52340,3.0410000000000004,313.2,143.4,50.1,1434,43,0.215,False,No Failure
2020-08-03 02:00:00,Machine_20021,3.0410000000000004,313.2,202.8,18.9,2028,45,0.225,False,No Failure
2020-08-03 03:00:00,Machine_L52342,3.042,313.3,146.4,45.9,1464,48,0.24,False,No Failure
2020-08-03 04:00:00,Machine_20023,3.042,313.4,171.3,23.5,1713,50,0.25,False,No Failure
2020-08-03 05:00:00,Machine_20024,3.043,313.4,162.4,32.1,1624,53,0.265,False,No Failure
2020-08-03 06:00:00,Machine_L52345,3.042,313.4,142.1,43.4,1421,56,0.28,False,No Failure
2020-08-03 07:00:00,Machine_H34580,3.042,313.5,154.6,41.4,1546,58,0.29,False,No Failure
2020-08-03 08:00:00,Machine_L52347,3.042,313.4,163.9,32.7,1639,63,0.315,False,No Failure
2020-08-03 09:00:00,Machine_H34582,3.0410000000000004,313.4,169.6,29.6,1696,65,0.325,False,No Failure
2020-08-03 10:00:00,Machine_L52349,3.0410000000000004,313.3,147.0,39.9,1470,70,0.35,False,No Failure
2020-08-03 11:00:00,Machine_20030,3.0410000000000004,313.3,148.0,38.4,1480,72,0.36,False,No Failure
2020-08-03 12:00:00,Machine_20031,3.042,313.4,132.9,54.5,1329,75,0.375,False,No Failure
2020-08-03 13:00:00,Machine_L52352,3.042,313.4,174.0,28.2,1740,78,0.39,False,No Failure
2020-08-03 14:00:00,Machine_20033,3.042,313.5,173.9,28.1,1739,80,0.4,False,No Failure
2020-08-03 15:00:00,Machine_20034,3.042,313.5,139.0,47.8,1390,83,0.415,False,No Failure
2020-08-03 16:00:00,Machine_L52355,3.042,313.4,174.0,23.7,1740,86,0.43,False,No Failure
2020-08-03 17:00:00,Machine_20036,3.04,313.3,184.4,27.1,1844,88,0.44,False,No Failure
2020-08-03 18:00:00,Machine_H34591,3.04,313.1,138.8,53.2,1388,91,0.455,False,No Failure
2020-08-03 19:00:00,Machine_H34592,3.04,313.2,151.7,43.1,1517,96,0.48,False,No Failure
2020-08-03 20:00:00,Machine_20039,3.04,313.1,145.0,42.8,1450,101,0.505,False,No Failure
2020-08-03 21:00:00,Machine_L52360,3.04,313.2,158.4,38.7,1584,104,0.52,False,No Failure
2020-08-03 22:00:00,Machine_L52361,3.04,313.1,172.0,28.7,1720,106,0.53,False,No Failure
2020-08-03 23:00:00,Machine_L52362,3.0389999999999997,313.1,158.6,31.9,1586,108,0.54,False,No Failure
2020-08-04 00:00:00,Machine_20043,3.0389999999999997,313.0,190.1,22.5,1901,110,0.55,False,No Failure
2020-08-04 01:00:00,Machine_L52364,3.04,313.0,139.7,42.4,1397,113,0.565,False,No Failure
2020-08-04 02:00:00,Machine_L52365,3.04,313.0,201.2,21.1,2012,115,0.575,False,No Failure
2020-08-04 03:00:00,Machine_L52366,3.04,313.0,235.4,15.0,2354,117,0.585,False,No Failure
2020-08-04 04:00:00,Machine_L52367,3.04,313.1,164.8,35.7,1648,119,0.595,False,No Failure
2020-08-04 05:00:00,Machine_L52368,3.04,313.2,163.2,30.6,1632,121,0.605,False,No Failure
2020-08-04 06:00:00,Machine_20049,3.0410000000000004,313.2,142.7,46.9,1427,123,0.615,False,No Failure
2020-08-04 07:00:00,Machine_L52370,3.0410000000000004,313.2,145.2,48.0,1452,126,0.63,False,No Failure
2020-08-04 08:00:00,Machine_L52371,3.04,313.2,141.6,46.0,1416,128,0.64,False,No Failure
2020-08-04 09:00:00,Machine_L52372,3.0389999999999997,313.1,131.0,62.9,1310,130,0.65,False,No Failure
2020-08-04 10:00:00,Machine_H34607,3.04,313.1,140.8,39.8,1408,132,0.66,False,No Failure
2020-08-04 11:00:00,Machine_20054,3.0389999999999997,313.1,166.8,34.4,1668,137,0.685,False,No Failure
2020-08-04 12:00:00,Machine_L52375,3.0389999999999997,313.0,155.1,36.8,1551,140,0.7,False,No Failure
2020-08-04 13:00:00,Machine_H34610,3.0389999999999997,313.0,151.7,36.0,1517,142,0.71,False,No Failure
2020-08-04 14:00:00,Machine_H34611,3.0380000000000003,312.9,157.0,35.8,1570,147,0.735,False,No Failure
2020-08-04 15:00:00,Machine_L52378,3.0380000000000003,312.8,142.8,53.3,1428,152,0.76,False,No Failure
2020-08-04 16:00:00,Machine_L52379,3.0380000000000003,312.8,150.3,40.0,1503,154,0.77,False,No Failure
2020-08-04 17:00:00,Machine_L52380,3.0380000000000003,312.8,141.6,58.7,1416,156,0.78,False,No Failure
2020-08-04 18:00:00,Machine_20061,3.037,312.7,139.6,47.3,1396,158,0.79,False,No Failure
2020-08-04 19:00:00,Machine_L52382,3.037,312.7,133.5,51.1,1335,161,0.805,False,No Failure
2020-08-04 20:00:00,Machine_20063,3.037,312.6,167.1,30.5,1671,163,0.815,False,No Failure
2020-08-04 21:00:00,Machine_L52384,3.037,312.7,198.9,22.4,1989,166,0.83,False,No Failure
2020-08-04 22:00:00,Machine_L52385,3.037,312.7,146.8,43.3,1468,168,0.84,False,No Failure
2020-08-04 23:00:00,Machine_H34620,3.037,312.6,171.1,27.6,1711,170,0.85,False,No Failure
