equipment_id,rul,failure_probability
Machine_L51510,595.0,0.595
Machine_19191,585.0,0.585
Machine_19192,570.0000000000001,0.5700000000000001
Machine_L51513,554.9999999999999,0.5549999999999999
Machine_L51514,544.9999999999999,0.5449999999999999
Machine_L51515,534.9999999999999,0.5349999999999999
Machine_H33750,525.0,0.525
Machine_L51517,500.0,0.5
Machine_L51518,490.0,0.49
Machine_L51519,480.0,0.48
Machine_19200,470.0,0.47
Machine_L51521,454.99999999999994,0.45499999999999996
Machine_19202,444.99999999999994,0.44499999999999995
Machine_L51523,430.00000000000006,0.43000000000000005
Machine_H33758,420.00000000000006,0.42000000000000004
Machine_19205,395.0,0.395
Machine_L51526,380.0,0.38
Machine_H33761,370.0,0.37
Machine_L51528,345.0,0.345
Machine_L51529,334.99999999999994,0.33499999999999996
Machine_19210,324.99999999999994,0.32499999999999996
Machine_L51531,310.00000000000006,0.31000000000000005
Machine_L51532,300.00000000000006,0.30000000000000004
Machine_19213,290.00000000000006,0.29000000000000004
Machine_L51534,275.0,0.275
Machine_H33769,265.0,0.265
Machine_L51536,240.0,0.24
Machine_L51537,229.99999999999997,0.22999999999999998
Machine_H33772,219.99999999999997,0.21999999999999997
Machine_19219,194.99999999999994,0.19499999999999995
Machine_L51540,180.00000000000006,0.18000000000000005
Machine_19221,170.00000000000003,0.17000000000000004
Machine_L51542,155.00000000000003,0.15500000000000003
Machine_H33777,145.00000000000003,0.14500000000000002
Machine_H33778,120.0,0.12
Machine_L51545,94.99999999999997,0.09499999999999997
Machine_L51546,84.99999999999997,0.08499999999999998
Machine_H33781,74.99999999999996,0.07499999999999996
Machine_L51548,50.00000000000004,0.050000000000000044
Machine_H33783,40.000000000000036,0.040000000000000036
Machine_L51550,15.000000000000014,0.015000000000000015
Machine_L51551,5.000000000000004,0.0050000000000000044
Machine_19232,0.0,0.0
Machine_19233,0.0,0.0
Machine_L51554,0.0,0.0
Machine_L51555,0.0,0.0
Machine_19236,0.0,0.0
Machine_19237,0.0,0.0
Machine_19238,0.0,0.0
Machine_19239,0.0,0.0
Machine_L51560,0.0,0.0
Machine_L51561,0.0,0.0
Machine_L51562,0.0,0.0
Machine_L51563,0.0,0.0
Machine_L51564,0.0,0.0
Machine_L51565,0.0,0.0
Machine_L51566,1000.0,0.95
Machine_L51567,990.0,0.95
Machine_L51568,980.0,0.95
Machine_19249,970.0,0.95
Machine_19250,955.0,0.95
Machine_19251,940.0,0.94
Machine_L51572,925.0,0.925
Machine_19253,915.0,0.915
Machine_L51574,900.0,0.9
Machine_L51575,890.0,0.89
Machine_H33810,880.0,0.88
Machine_L51577,855.0,0.855
Machine_19258,845.0,0.845
Machine_L51579,830.0,0.83
Machine_L51580,820.0000000000001,0.8200000000000001
Machine_H33815,810.0,0.81
Machine_H33816,785.0,0.785
Machine_L51583,760.0,0.76
Machine_19264,750.0,0.75
Machine_L51585,735.0,0.735
Machine_L51586,725.0,0.725
Machine_L51587,715.0000000000001,0.7150000000000001
Machine_19269,695.0000000000001,0.6950000000000001
Machine_L51590,679.9999999999999,0.6799999999999999
Machine_L51591,669.9999999999999,0.6699999999999999
Machine_L51592,659.9999999999999,0.6599999999999999
Machine_19273,650.0,0.65
Machine_L51594,635.0,0.635
Machine_L51595,625.0,0.625
Machine_19276,615.0,0.615
Machine_L51597,600.0,0.6
Machine_L51598,590.0000000000001,0.5900000000000001
Machine_H33834,565.0,0.565
Machine_L51601,540.0,0.54
Machine_19283,515.0,0.515
Machine_19284,500.0,0.5
Machine_L51605,485.0,0.485
Machine_L51606,475.0,0.475
Machine_19287,464.99999999999994,0.46499999999999997
Machine_L51608,449.99999999999994,0.44999999999999996
Machine_19289,439.99999999999994,0.43999999999999995
Machine_H33844,425.00000000000006,0.42500000000000004
Machine_H33845,400.0,0.4
Machine_L51612,375.0,0.375
Machine_H33847,365.0,0.365
Machine_L51614,339.99999999999994,0.33999999999999997
Machine_L51615,329.99999999999994,0.32999999999999996
Machine_19296,319.99999999999994,0.31999999999999995
Machine_L51617,305.00000000000006,0.30500000000000005
Machine_L51618,295.00000000000006,0.29500000000000004
Machine_19299,285.00000000000006,0.28500000000000003
Machine_L51620,270.0,0.27
Machine_L51621,260.0,0.26
Machine_L51622,250.0,0.25
Machine_L51623,240.0,0.24
Machine_L51625,219.99999999999997,0.21999999999999997
Machine_L51626,209.99999999999997,0.20999999999999996
Machine_19307,199.99999999999994,0.19999999999999996
Machine_L51628,185.00000000000006,0.18500000000000005
Machine_19309,175.00000000000006,0.17500000000000004
Machine_L51630,160.00000000000003,0.16000000000000003
Machine_L51631,150.00000000000003,0.15000000000000002
Machine_19312,140.0,0.14
Machine_L51633,125.0,0.125
Machine_L51634,114.99999999999999,0.11499999999999999
Machine_H33869,104.99999999999999,0.10499999999999998
Machine_L51636,79.99999999999996,0.07999999999999996
Machine_19317,69.99999999999996,0.06999999999999995
Machine_L51638,55.00000000000005,0.05500000000000005
Machine_L51639,45.00000000000004,0.04500000000000004
Machine_L51640,35.00000000000003,0.03500000000000003
Machine_L51641,25.00000000000002,0.025000000000000022
Machine_L51642,15.000000000000014,0.015000000000000015
Machine_L51644,0.0,0.0
Machine_L51645,0.0,0.0
Machine_L51646,0.0,0.0
Machine_L51647,0.0,0.0
Machine_L51648,0.0,0.0
Machine_L51649,0.0,0.0
Machine_L51650,1000.0,0.95
Machine_L51651,990.0,0.95
Machine_L51652,980.0,0.95
Machine_L51653,970.0,0.95
Machine_L51654,960.0,0.95
Machine_L51655,950.0,0.95
Machine_L51656,940.0,0.94
Machine_L51657,929.9999999999999,0.9299999999999999
Machine_L51658,920.0,0.92
Machine_L51659,910.0,0.91
Machine_H33894,900.0,0.9
Machine_19341,875.0,0.875
Machine_H33896,860.0,0.86
Machine_L51663,835.0,0.835
Machine_19344,825.0,0.825
Machine_L51665,810.0,0.81
Machine_19346,800.0,0.8
Machine_L51667,785.0,0.785
Machine_19348,775.0,0.775
Machine_L51669,760.0,0.76
Machine_L51670,750.0,0.75
Machine_H33905,740.0,0.74
Machine_19352,715.0000000000001,0.7150000000000001
Machine_L51673,700.0,0.7
Machine_H33908,690.0,0.69
Machine_L51675,665.0,0.665
Machine_19356,655.0,0.655
Machine_L51677,640.0,0.64
Machine_H33912,630.0,0.63
Machine_H33913,605.0,0.605
Machine_L51680,580.0000000000001,0.5800000000000001
Machine_L51681,570.0000000000001,0.5700000000000001
Machine_L51682,560.0,0.56
Machine_19363,550.0,0.55
Machine_L51684,534.9999999999999,0.5349999999999999
Machine_L51685,525.0,0.525
Machine_19366,515.0,0.515
Machine_L51687,500.0,0.5
Machine_L51688,490.0,0.49
Machine_L51689,480.0,0.48
Machine_L51690,470.0,0.47
Machine_L51691,459.99999999999994,0.45999999999999996
Machine_19372,449.99999999999994,0.44999999999999996
Machine_L51693,435.00000000000006,0.43500000000000005
Machine_L51694,425.00000000000006,0.42500000000000004
Machine_L51695,415.00000000000006,0.41500000000000004
Machine_L51696,405.0,0.405
Machine_L51697,395.0,0.395
Machine_L51698,385.0,0.385
Machine_L51699,375.0,0.375
Machine_L51700,365.0,0.365
Machine_L51701,355.0,0.355
Machine_19382,345.0,0.345
Machine_L51703,329.99999999999994,0.32999999999999996
Machine_19384,319.99999999999994,0.31999999999999995
Machine_19385,305.00000000000006,0.30500000000000005
Machine_L51706,290.00000000000006,0.29000000000000004
Machine_19387,280.0,0.28
Machine_L51708,265.0,0.265
Machine_19389,255.0,0.255
Machine_L51710,240.0,0.24
Machine_L51711,229.99999999999997,0.22999999999999998
Machine_H33946,219.99999999999997,0.21999999999999997
Machine_19393,194.99999999999994,0.19499999999999995
Machine_L51714,180.00000000000006,0.18000000000000005
Machine_L51715,170.00000000000003,0.17000000000000004
Machine_L51716,160.00000000000003,0.16000000000000003
Machine_L51717,150.00000000000003,0.15000000000000002
Machine_L51718,140.0,0.14
Machine_L51719,130.0,0.13
Machine_19400,120.0,0.12
Machine_L51721,104.99999999999999,0.10499999999999998
Machine_19402,94.99999999999997,0.09499999999999997
Machine_19403,79.99999999999996,0.07999999999999996
Machine_L51724,64.99999999999994,0.06499999999999995
Machine_L51725,55.00000000000005,0.05500000000000005
Machine_19406,45.00000000000004,0.04500000000000004
Machine_19407,30.00000000000003,0.03000000000000003
Machine_L51728,15.000000000000014,0.015000000000000015
Machine_L51729,5.000000000000004,0.0050000000000000044
Machine_19410,0.0,0.0
Machine_19411,0.0,0.0
Machine_19412,0.0,0.0
Machine_L51733,1000.0,0.95
Machine_L51734,990.0,0.95
Machine_L51735,980.0,0.95
Machine_19416,970.0,0.95
Machine_L51737,955.0,0.95
Machine_L51738,945.0,0.945
Machine_L51739,935.0,0.935
Machine_L51740,925.0,0.925
Machine_L51741,915.0,0.915
Machine_L51742,905.0,0.905
Machine_L51744,885.0,0.885
Machine_H33979,875.0,0.875
Machine_L51746,850.0,0.85
Machine_19427,840.0,0.84
Machine_19428,825.0,0.825
Machine_L51749,810.0,0.81
Machine_L51750,800.0,0.8
Machine_L51751,790.0,0.79
Machine_19432,780.0,0.78
Machine_H33987,765.0,0.765
Machine_19434,740.0,0.74
Machine_19435,725.0,0.725
Machine_19436,710.0,0.71
Machine_L51757,695.0000000000001,0.6950000000000001
Machine_L51758,685.0,0.685
Machine_L51759,675.0,0.675
Machine_L51760,665.0,0.665
Machine_L51761,655.0,0.655
Machine_L51762,645.0,0.645
Machine_19443,635.0,0.635
Machine_L51764,620.0,0.62
Machine_L51765,610.0,0.61
Machine_L51766,600.0,0.6
Machine_19447,590.0000000000001,0.5900000000000001
Machine_L51768,575.0,0.575
Machine_L51769,565.0,0.565
Machine_L51770,554.9999999999999,0.5549999999999999
Machine_L51772,520.0,0.52
Machine_L51773,510.0,0.51
Machine_19454,500.0,0.5
Machine_19455,485.0,0.485
Machine_L51776,470.0,0.47
Machine_19457,459.99999999999994,0.45999999999999996
Machine_L51778,444.99999999999994,0.44499999999999995
Machine_L51779,435.00000000000006,0.43500000000000005
Machine_L51780,425.00000000000006,0.42500000000000004
Machine_19461,415.00000000000006,0.41500000000000004
Machine_19462,400.0,0.4
Machine_H34017,385.0,0.385
Machine_L51784,360.0,0.36
Machine_H34019,350.0,0.35
Machine_L51786,324.99999999999994,0.32499999999999996
Machine_19468,305.00000000000006,0.30500000000000005
Machine_L51789,290.00000000000006,0.29000000000000004
Machine_L51790,280.0,0.28
Machine_L51791,270.0,0.27
Machine_L51793,250.0,0.25
Machine_H34028,240.0,0.24
Machine_L51795,214.99999999999997,0.21499999999999997
Machine_L51796,204.99999999999997,0.20499999999999996
Machine_19477,194.99999999999994,0.19499999999999995
Machine_19478,180.00000000000006,0.18000000000000005
Machine_L51800,140.0,0.14
Machine_L51801,130.0,0.13
Machine_19482,120.0,0.12
Machine_L51803,104.99999999999999,0.10499999999999998
Machine_19484,94.99999999999997,0.09499999999999997
Machine_L51805,79.99999999999996,0.07999999999999996
Machine_L51806,69.99999999999996,0.06999999999999995
Machine_19487,60.00000000000006,0.06000000000000006
Machine_19488,45.00000000000004,0.04500000000000004
Machine_L51809,30.00000000000003,0.03000000000000003
Machine_L51810,20.000000000000018,0.020000000000000018
Machine_L51811,10.000000000000009,0.010000000000000009
Machine_19492,0.0,0.0
Machine_L51813,0.0,0.0
Machine_L51814,0.0,0.0
Machine_19495,0.0,0.0
Machine_L51816,0.0,0.0
Machine_19497,0.0,0.0
Machine_L51818,0.0,0.0
Machine_L51819,0.0,0.0
Machine_L51820,0.0,0.0
Machine_H34055,0.0,0.0
Machine_L51822,0.0,0.0
Machine_L51823,0.0,0.0
Machine_L51824,0.0,0.0
Machine_L51825,0.0,0.0
Machine_L51826,0.0,0.0
Machine_L51827,1000.0,0.95
Machine_L51828,990.0,0.95
Machine_19509,980.0,0.95
Machine_L51830,965.0,0.95
Machine_L51831,955.0,0.95
Machine_L51832,945.0,0.945
Machine_19513,935.0,0.935
Machine_19514,920.0,0.92
Machine_L51835,905.0,0.905
Machine_L51836,895.0,0.895
Machine_L51837,885.0,0.885
Machine_L51838,875.0,0.875
Machine_19519,865.0,0.865
Machine_L51840,850.0,0.85
Machine_L51841,840.0,0.84
Machine_H34076,830.0,0.83
Machine_L51843,804.9999999999999,0.8049999999999999
Machine_19524,795.0,0.795
Machine_19525,780.0,0.78
Machine_19526,765.0,0.765
Machine_H34081,750.0,0.75
Machine_H34082,725.0,0.725
Machine_19529,700.0,0.7
Machine_L51850,685.0,0.685
Machine_L51851,675.0,0.675
Machine_L51852,665.0,0.665
Machine_L51853,655.0,0.655
Machine_L51854,645.0,0.645
Machine_H34089,635.0,0.635
Machine_L51856,610.0,0.61
Machine_H34091,600.0,0.6
Machine_H34092,575.0,0.575
Machine_L51859,550.0,0.55
Machine_L51860,540.0,0.54
Machine_19541,530.0,0.53
Machine_L51862,515.0,0.515
Machine_L51863,505.0,0.505
Machine_19544,495.0,0.495
Machine_19545,480.0,0.48
Machine_19546,464.99999999999994,0.46499999999999997
Machine_L51868,439.99999999999994,0.43999999999999995
Machine_19549,430.00000000000006,0.43000000000000005
Machine_19550,415.00000000000006,0.41500000000000004
Machine_L51871,400.0,0.4
Machine_19552,390.0,0.39
Machine_19553,375.0,0.375
Machine_L51874,360.0,0.36
Machine_L51875,350.0,0.35
Machine_L51876,339.99999999999994,0.33999999999999997
Machine_19557,329.99999999999994,0.32999999999999996
Machine_L51878,314.99999999999994,0.31499999999999995
Machine_L51879,305.00000000000006,0.30500000000000005
Machine_L51880,295.00000000000006,0.29500000000000004
Machine_H34115,285.00000000000006,0.28500000000000003
Machine_L51882,260.0,0.26
Machine_19563,250.0,0.25
Machine_L51884,235.0,0.235
Machine_L51885,224.99999999999997,0.22499999999999998
Machine_L51886,214.99999999999997,0.21499999999999997
Machine_L51887,204.99999999999997,0.20499999999999996
Machine_L51888,194.99999999999994,0.19499999999999995
Machine_19569,185.00000000000006,0.18500000000000005
Machine_L51890,170.00000000000003,0.17000000000000004
Machine_19571,160.00000000000003,0.16000000000000003
Machine_L51892,145.00000000000003,0.14500000000000002
Machine_L51893,135.0,0.135
Machine_H34128,125.0,0.125
Machine_L51895,99.99999999999997,0.09999999999999998
Machine_L51896,89.99999999999997,0.08999999999999997
Machine_19577,79.99999999999996,0.07999999999999996
Machine_L51898,64.99999999999994,0.06499999999999995
Machine_19579,55.00000000000005,0.05500000000000005
Machine_19580,40.000000000000036,0.040000000000000036
Machine_L51901,25.00000000000002,0.025000000000000022
Machine_19582,15.000000000000014,0.015000000000000015
Machine_L51903,0.0,0.0
Machine_L51904,0.0,0.0
Machine_19585,0.0,0.0
Machine_19587,0.0,0.0
Machine_L51908,0.0,0.0
Machine_L51909,0.0,0.0
Machine_L51910,0.0,0.0
Machine_L51911,0.0,0.0
Machine_L51912,0.0,0.0
Machine_L51913,0.0,0.0
Machine_L51914,0.0,0.0
Machine_L51915,0.0,0.0
Machine_L51916,1000.0,0.95
Machine_19597,990.0,0.95
Machine_L51919,960.0,0.95
Machine_L51920,950.0,0.95
Machine_L51921,940.0,0.94
Machine_L51922,929.9999999999999,0.9299999999999999
Machine_L51923,920.0,0.92
Machine_L51924,910.0,0.91
Machine_H34159,900.0,0.9
Machine_L51926,875.0,0.875
Machine_L51927,865.0,0.865
Machine_L51928,855.0,0.855
Machine_L51929,845.0,0.845
Machine_19610,835.0,0.835
Machine_L51931,820.0000000000001,0.8200000000000001
Machine_H34166,810.0,0.81
Machine_H34167,785.0,0.785
Machine_19614,760.0,0.76
Machine_L51935,745.0,0.745
Machine_L51937,710.0,0.71
Machine_L51938,700.0,0.7
Machine_L51939,690.0,0.69
Machine_L51940,679.9999999999999,0.6799999999999999
Machine_H34175,669.9999999999999,0.6699999999999999
Machine_L51943,630.0,0.63
Machine_19624,620.0,0.62
Machine_L51945,605.0,0.605
Machine_19626,595.0,0.595
Machine_L51947,580.0000000000001,0.5800000000000001
Machine_L51948,570.0000000000001,0.5700000000000001
Machine_H34183,560.0,0.56
Machine_L51950,534.9999999999999,0.5349999999999999
Machine_19631,525.0,0.525
Machine_19632,510.0,0.51
Machine_L51953,495.0,0.495
Machine_L51954,485.0,0.485
Machine_L51955,475.0,0.475
Machine_L51956,464.99999999999994,0.46499999999999997
Machine_19637,454.99999999999994,0.45499999999999996
Machine_H34192,439.99999999999994,0.43999999999999995
Machine_L51959,415.00000000000006,0.41500000000000004
Machine_L51960,405.0,0.405
Machine_L51961,395.0,0.395
Machine_L51962,385.0,0.385
Machine_L51963,375.0,0.375
Machine_L51964,365.0,0.365
Machine_H34199,355.0,0.355
Machine_L51966,329.99999999999994,0.32999999999999996
Machine_L51967,319.99999999999994,0.31999999999999995
Machine_H34202,310.00000000000006,0.31000000000000005
Machine_L51969,285.00000000000006,0.28500000000000003
Machine_L51970,275.0,0.275
Machine_19651,265.0,0.265
Machine_H34206,250.0,0.25
Machine_H34207,224.99999999999997,0.22499999999999998
Machine_L51974,199.99999999999994,0.19999999999999996
Machine_L51975,189.99999999999994,0.18999999999999995
Machine_L51976,180.00000000000006,0.18000000000000005
Machine_L51977,170.00000000000003,0.17000000000000004
Machine_L51978,160.00000000000003,0.16000000000000003
Machine_L51979,150.00000000000003,0.15000000000000002
Machine_19660,140.0,0.14
Machine_L51981,125.0,0.125
Machine_19662,114.99999999999999,0.11499999999999999
Machine_L51983,99.99999999999997,0.09999999999999998
Machine_L51984,89.99999999999997,0.08999999999999997
Machine_L51985,79.99999999999996,0.07999999999999996
Machine_H34220,69.99999999999996,0.06999999999999995
Machine_L51987,45.00000000000004,0.04500000000000004
Machine_L51988,35.00000000000003,0.03500000000000003
Machine_L51989,25.00000000000002,0.025000000000000022
Machine_19670,15.000000000000014,0.015000000000000015
Machine_19671,0.0,0.0
Machine_L51992,0.0,0.0
Machine_19673,0.0,0.0
Machine_L51994,0.0,0.0
Machine_H34229,0.0,0.0
Machine_L51996,0.0,0.0
Machine_L51997,1000.0,0.95
Machine_19678,990.0,0.95
Machine_L51999,975.0,0.95
Machine_19680,965.0,0.95
Machine_L52001,950.0,0.95
Machine_L52002,940.0,0.94
Machine_L52003,929.9999999999999,0.9299999999999999
Machine_L52004,920.0,0.92
Machine_L52005,910.0,0.91
Machine_L52007,890.0,0.89
Machine_L52008,880.0,0.88
Machine_L52009,870.0,0.87
Machine_L52010,860.0,0.86
Machine_L52011,850.0,0.85
Machine_L52012,840.0,0.84
Machine_L52013,830.0,0.83
Machine_19694,820.0000000000001,0.8200000000000001
Machine_19695,804.9999999999999,0.8049999999999999
Machine_L52016,790.0,0.79
Machine_H34251,780.0,0.78
Machine_H34252,755.0,0.755
Machine_H34253,730.0,0.73
Machine_L52020,705.0000000000001,0.7050000000000001
Machine_19701,695.0000000000001,0.6950000000000001
Machine_19702,679.9999999999999,0.6799999999999999
Machine_L52023,665.0,0.665
Machine_19704,655.0,0.655
Machine_19705,640.0,0.64
Machine_19706,625.0,0.625
Machine_L52027,610.0,0.61
Machine_H34262,600.0,0.6
Machine_19709,575.0,0.575
Machine_L52030,560.0,0.56
Machine_L52031,550.0,0.55
Machine_L52032,540.0,0.54
Machine_L52033,530.0,0.53
Machine_L52034,520.0,0.52
Machine_L52035,510.0,0.51
Machine_19716,500.0,0.5
Machine_L52037,485.0,0.485
Machine_L52038,475.0,0.475
Machine_L52039,464.99999999999994,0.46499999999999997
Machine_19720,454.99999999999994,0.45499999999999996
Machine_L52041,439.99999999999994,0.43999999999999995
Machine_L52042,430.00000000000006,0.43000000000000005
Machine_19723,420.00000000000006,0.42000000000000004
Machine_L52044,405.0,0.405
Machine_19725,395.0,0.395
Machine_L52046,380.0,0.38
Machine_L52047,370.0,0.37
Machine_L52048,360.0,0.36
Machine_L52049,350.0,0.35
Machine_19730,339.99999999999994,0.33999999999999997
Machine_L52051,324.99999999999994,0.32499999999999996
Machine_L52052,314.99999999999994,0.31499999999999995
Machine_19733,305.00000000000006,0.30500000000000005
Machine_L52054,290.00000000000006,0.29000000000000004
Machine_L52055,280.0,0.28
Machine_19736,270.0,0.27
Machine_19737,255.0,0.255
Machine_L52058,240.0,0.24
Machine_H34293,229.99999999999997,0.22999999999999998
Machine_19740,204.99999999999997,0.20499999999999996
Machine_19741,189.99999999999994,0.18999999999999995
Machine_L52062,175.00000000000006,0.17500000000000004
Machine_19743,165.00000000000003,0.16500000000000004
Machine_H34298,150.00000000000003,0.15000000000000002
Machine_H34299,125.0,0.125
Machine_L52066,99.99999999999997,0.09999999999999998
Machine_L52067,89.99999999999997,0.08999999999999997
Machine_L52068,79.99999999999996,0.07999999999999996
Machine_L52069,69.99999999999996,0.06999999999999995
Machine_L52070,60.00000000000006,0.06000000000000006
Machine_19751,50.00000000000004,0.050000000000000044
Machine_L52072,35.00000000000003,0.03500000000000003
Machine_19753,25.00000000000002,0.025000000000000022
Machine_H34308,10.000000000000009,0.010000000000000009
Machine_19755,0.0,0.0
Machine_19756,0.0,0.0
Machine_H34311,0.0,0.0
Machine_H34312,0.0,0.0
Machine_L52080,0.0,0.0
Machine_19761,0.0,0.0
Machine_L52082,0.0,0.0
Machine_H34318,990.0,0.95
Machine_L52085,965.0,0.95
Machine_H34320,955.0,0.95
Machine_19767,929.9999999999999,0.9299999999999999
Machine_19768,915.0,0.915
Machine_L52089,900.0,0.9
Machine_19770,890.0,0.89
Machine_L52091,875.0,0.875
Machine_L52092,865.0,0.865
Machine_19773,855.0,0.855
Machine_19774,840.0,0.84
Machine_H34329,825.0,0.825
Machine_H34330,800.0,0.8
Machine_19777,775.0,0.775
Machine_L52098,760.0,0.76
Machine_L52099,750.0,0.75
Machine_L52101,730.0,0.73
Machine_19782,720.0,0.72
Machine_H34338,690.0,0.69
Machine_L52105,665.0,0.665
Machine_L52106,655.0,0.655
Machine_19787,645.0,0.645
Machine_L52108,630.0,0.63
Machine_L52109,620.0,0.62
Machine_L52110,610.0,0.61
Machine_19791,600.0,0.6
Machine_L52112,585.0,0.585
Machine_H34347,575.0,0.575
Machine_L52114,550.0,0.55
Machine_L52115,540.0,0.54
Machine_L52117,520.0,0.52
Machine_19798,510.0,0.51
Machine_L52119,495.0,0.495
Machine_L52120,485.0,0.485
Machine_19801,475.0,0.475
Machine_L52122,459.99999999999994,0.45999999999999996
Machine_H34357,449.99999999999994,0.44999999999999996
Machine_19804,425.00000000000006,0.42500000000000004
Machine_L52125,410.00000000000006,0.41000000000000003
Machine_19806,400.0,0.4
Machine_L52127,385.0,0.385
Machine_19808,375.0,0.375
Machine_19809,360.0,0.36
Machine_19810,345.0,0.345
Machine_L52131,329.99999999999994,0.32999999999999996
Machine_19812,319.99999999999994,0.31999999999999995
Machine_L52133,305.00000000000006,0.30500000000000005
Machine_L52134,295.00000000000006,0.29500000000000004
Machine_19815,285.00000000000006,0.28500000000000003
Machine_19817,255.0,0.255
Machine_L52138,240.0,0.24
Machine_L52139,229.99999999999997,0.22999999999999998
Machine_L52140,219.99999999999997,0.21999999999999997
Machine_L52141,209.99999999999997,0.20999999999999996
Machine_19822,199.99999999999994,0.19999999999999996
Machine_L52143,185.00000000000006,0.18500000000000005
Machine_L52144,175.00000000000006,0.17500000000000004
Machine_19825,165.00000000000003,0.16500000000000004
Machine_L52146,150.00000000000003,0.15000000000000002
Machine_L52147,140.0,0.14
Machine_19828,130.0,0.13
Machine_L52149,114.99999999999999,0.11499999999999999
Machine_L52150,104.99999999999999,0.10499999999999998
Machine_L52151,94.99999999999997,0.09499999999999997
Machine_H34386,84.99999999999997,0.08499999999999998
Machine_L52153,60.00000000000006,0.06000000000000006
Machine_L52154,50.00000000000004,0.050000000000000044
Machine_L52155,40.000000000000036,0.040000000000000036
Machine_L52156,30.00000000000003,0.03000000000000003
Machine_L52157,20.000000000000018,0.020000000000000018
Machine_L52158,10.000000000000009,0.010000000000000009
Machine_19839,0.0,0.0
Machine_19840,0.0,0.0
Machine_19841,0.0,0.0
Machine_L52162,0.0,0.0
Machine_L52163,0.0,0.0
Machine_L52164,0.0,0.0
Machine_19845,0.0,0.0
Machine_L52166,1000.0,0.95
Machine_19847,990.0,0.95
Machine_L52169,965.0,0.95
Machine_L52170,955.0,0.95
Machine_19851,945.0,0.945
Machine_L52172,929.9999999999999,0.9299999999999999
Machine_L52173,920.0,0.92
Machine_19854,910.0,0.91
Machine_L52175,895.0,0.895
Machine_19856,885.0,0.885
Machine_19858,855.0,0.855
Machine_19859,840.0,0.84
Machine_L52180,825.0,0.825
Machine_L52182,800.0,0.8
Machine_L52183,790.0,0.79
Machine_L52184,780.0,0.78
Machine_19865,770.0,0.77
Machine_19866,755.0,0.755
Machine_L52187,740.0,0.74
Machine_H34422,730.0,0.73
Machine_L52189,705.0000000000001,0.7050000000000001
Machine_L52190,695.0000000000001,0.6950000000000001
Machine_19871,685.0,0.685
Machine_19872,669.9999999999999,0.6699999999999999
Machine_19873,655.0,0.655
Machine_L52194,640.0,0.64
Machine_L52195,630.0,0.63
Machine_L52196,620.0,0.62
Machine_L52197,610.0,0.61
Machine_19878,600.0,0.6
Machine_19879,585.0,0.585
Machine_L52200,570.0000000000001,0.5700000000000001
Machine_L52201,560.0,0.56
Machine_L52202,550.0,0.55
Machine_19883,540.0,0.54
Machine_L52204,525.0,0.525
Machine_19885,515.0,0.515
Machine_L52206,500.0,0.5
Machine_L52207,490.0,0.49
Machine_19888,480.0,0.48
Machine_19889,464.99999999999994,0.46499999999999997
Machine_19890,449.99999999999994,0.44999999999999996
Machine_19891,435.00000000000006,0.43500000000000005
Machine_19892,420.00000000000006,0.42000000000000004
Machine_L52213,405.0,0.405
Machine_19894,395.0,0.395
Machine_19895,380.0,0.38
Machine_L52216,365.0,0.365
Machine_19897,355.0,0.355
Machine_L52218,339.99999999999994,0.33999999999999997
Machine_H34453,329.99999999999994,0.32999999999999996
Machine_H34454,305.00000000000006,0.30500000000000005
Machine_L52221,280.0,0.28
Machine_L52222,270.0,0.27
Machine_L52223,260.0,0.26
Machine_L52224,250.0,0.25
Machine_19905,240.0,0.24
Machine_19906,224.99999999999997,0.22499999999999998
Machine_19907,209.99999999999997,0.20999999999999996
Machine_H34462,194.99999999999994,0.19499999999999995
Machine_H34463,170.00000000000003,0.17000000000000004
Machine_H34464,145.00000000000003,0.14500000000000002
Machine_L52231,120.0,0.12
Machine_L52232,109.99999999999999,0.10999999999999999
Machine_L52233,99.99999999999997,0.09999999999999998
Machine_L52234,89.99999999999997,0.08999999999999997
Machine_H34469,79.99999999999996,0.07999999999999996
Machine_19916,55.00000000000005,0.05500000000000005
Machine_L52237,40.000000000000036,0.040000000000000036
Machine_L52238,30.00000000000003,0.03000000000000003
Machine_L52239,20.000000000000018,0.020000000000000018
Machine_L52240,10.000000000000009,0.010000000000000009
Machine_L52241,0.0,0.0
Machine_L52242,0.0,0.0
Machine_H34477,1000.0,0.95
Machine_L52244,975.0,0.95
Machine_L52245,965.0,0.95
Machine_L52246,955.0,0.95
Machine_19927,945.0,0.945
Machine_19928,929.9999999999999,0.9299999999999999
Machine_19929,915.0,0.915
Machine_19930,900.0,0.9
Machine_H34485,885.0,0.885
Machine_L52252,860.0,0.86
Machine_19933,850.0,0.85
Machine_L52254,835.0,0.835
Machine_L52255,825.0,0.825
Machine_L52256,815.0,0.815
Machine_L52257,804.9999999999999,0.8049999999999999
Machine_19938,795.0,0.795
Machine_19939,780.0,0.78
Machine_L52260,765.0,0.765
Machine_19941,755.0,0.755
Machine_H34496,740.0,0.74
Machine_L52263,715.0000000000001,0.7150000000000001
Machine_19945,695.0000000000001,0.6950000000000001
Machine_L52266,679.9999999999999,0.6799999999999999
Machine_19947,669.9999999999999,0.6699999999999999
Machine_L52268,655.0,0.655
Machine_19949,645.0,0.645
Machine_19950,630.0,0.63
Machine_L52271,615.0,0.615
Machine_19952,605.0,0.605
Machine_19953,590.0000000000001,0.5900000000000001
